bitcoin
2333,092398
2287,065683
2334,557958
2371,818677
2381,650207
2398,230664
2384,196143
2361,821097
2338,400353
2324,661142
2342,529125
2260,095533
2189,046043
2145,464421
2067,848102
2034,456625
2044,649002
2002,032686
1951,652983
1904,143029
1900,39788
1961,140954
2050,105891
2050,276464
2164,081738
2197,931217
2263,836248
2322,673664
2338,80216
2300,35412
2367,486437
2313,515156
2264,612051
2316,649476
2342,729657
2591,493587
2716,344214
2744,504122
2734,431447
2741,636059
2652,908634
2710,238497
2798,932339
2795,57176
2815,247488
2815,203702
2731,943703
2756,412244
2762,60016
2751,243992
2744,187928
2767,799471
2750,386919
2756,979934
2658,089953
2561,32053
2519,747908
2533,59059
2493,800999
2478,840617
2489,19346
2544,779803
2561,322796
2562,454168
2608,708398
2682,250536
2737,787211
2765,053077
2763,916408
2736,077011
2729,288406
2693,467099
2710,13273
2666,873898
2622,063855
2686,18206
2726,055461
2713,660442
2725,115483
2767,77093
2835,331393
2858,039389
2778,913878
2704,798397
2736,71442
2728,532478
2726,060624
2708,975735
2691,770944
2713,096567
2728,842425
2746,72568
2783,812923
2785,283756
2827,278357
2855,005835
2840,926288
3007,10048
3160,907359
3206,340104
3251,078116
3244,69183
3199,229064
3240,767584
3258,007168
3225,400068
3272,380178
3376,154421
3358,338961
3407,106126
3446,176194
3390,384485
3420,097501
3380,912991
3356,123313
3291,398094
3335,21078
3339,191059
3392,330477
3418,753079
3417,415474
3419,792903
3478,022373
3530,547721
3583,430197
3653,612064
3749,336404
3794,483278
3831,380162
3988,900753
4083,37944
3982,19942
4036,737809
4044,276154
4123,330601
4244,960989
4260,177845
4359,223086
4189,04167
4009,1383
4109,073005
4079,848414
4079,958179
4191,071173
4312,294151
4311,388417
4378,760687
4395,686312
4295,860339
4269,728597
4304,411723
4252,656911
4083,082122
4128,966701
4012,29122
4006,065123
4069,539348
4042,897662
4076,110839
4040,143029
4079,195551
4047,483023
4027,827903
4012,948486
4000,817439
3832,832472
3837,3572
3937,845258
4079,313392
4089,784217
4160,775791
4198,764919
4116,377367
4122,488243
4157,756373
4197,362366
4243,016482
4334,910914
4344,415211
4384,996984
4360,784886
4316,250519
4314,452794
4284,082496
4328,57318
4347,174377
4332,517696
4336,161931
4345,978714
4275,987449
4278,87161
4311,553289
4350,72597
4376,014244
4361,684288
4527,474505
4591,005099
4605,61624
4565,690039
4561,923136
4570,33671
4607,904857
4621,863352
4712,13514
4734,727601
4744,332483
4763,542851
4829,744264
4868,328451
4873,200045
4705,684688
4598,598696
4556,775634
4645,835624
4623,815631
4486,311377
4546,254615
4537,494811
4389,852685
4249,704723
4266,956109
4107,332347
4190,007718
4303,109082
4407,29951
4449,900251
4499,680548
4574,873193
4589,473501
4541,568159
4552,236808
4636,417097
4605,277466
4598,025115
4636,750986
4432,010822
4257,705813
4267,872182
4330,064844
4294,364889
4275,440169
4222,387259
4084,205644
4152,749755
4259,898049
4240,49478
4170,482067
4227,196838
4202,669666
4253,986134
4327,648692
4273,915686
4155,651848
4045,156243
3943,399393
3850,331958
3893,193788
3853,04106
3790,902433
3514,149044
3339,468
3348,374161
3102,561842
3482,556814
3702,192066
3770,306541
3740,114747
3591,400298
3680,700952
3619,304835
3554,145367
3656,762101
3705,920208
3765,973171
3929,378907
4028,371517
4039,619039
3977,426163
3955,036231
3993,773447
3924,577852
3885,195514
3924,422477
3980,036418
3956,886833
3857,477194
3875,118023
3781,505079
3649,217823
3677,826742
3655,431667
3572,944671
3599,321311
3625,513695
3726,589325
3751,826733
3752,390827
3738,937533
3666,762633
3701,546001
3671,913079
3736,849796
3761,944364
3861,274051
3923,581543
3912,03394
3911,416287
3930,335922
3904,743606
3915,330589
3976,545793
4077,32328
4175,038839
4191,955761
4223,664225
4168,146756
4169,619042
4113,43097
4103,844994
4190,099374
4172,018213
4193,620082
4267,757715
4296,999843
4322,075648
4298,935355
4293,42098
4256,586394
4313,506604
4384,99179
4417,370814
4395,156034
4383,906152
4391,338469
4298,515475
4270,9577
4284,165811
4304,675698
4275,036423
4208,950343
4208,014937
4194,812143
4186,638581
4305,996438
4333,828926
4322,103626
4397,806842
4375,394923
4340,690771
4363,875343
4337,691949
4338,889739
4365,472711
4431,709635
4450,109852
4522,52869
4578,19855
4600,300699
4573,631076
4622,185413
4777,305524
4802,974129
4797,809193
4818,384971
4826,83926
4736,783422
4785,948811
4800,774687
4824,595666
4840,244816
5066,114661
5242,151969
5309,2817
5596,699813
5600,947115
5679,395209
5593,720925
5633,997684
5619,249038
5706,781507
5703,092337
5778,396433
5597,478657
5507,637761
5553,641923
5659,478892
5637,656534
5684,997001
5710,633153
5665,084835
5655,738458
5582,133645
5597,596769
5507,210247
5334,537868
5289,563592
5476,147323
5608,124565
5642,824522
5680,310096
5683,859442
5689,234031
5646,088381
5836,845259
5981,590077
6049,295585
6084,731025
6105,784679
6051,904739
5940,305867
5853,610299
5923,879889
5919,682765
5970,975212
5860,022497
5771,965226
5871,799443
5669,007219
5701,319584
5675,567069
5589,054205
5474,339672
5569,083084
5505,627935
5639,193533
5738,604538
5752,267336
5938,715299
5875,350132
5918,564374
5868,210939
5756,661214
5744,622021
5791,398589
5763,14747
5700,289616
5742,193284
5735,796192
5810,162458
5867,553942
6119,396829
6129,765457
6154,341531
6104,2247
6101,607131
6135,889348
6139,196541
6316,936288
6367,51845
6389,393124
6471,318136
6544,11669
6603,543637
6817,026708
6963,615279
7019,895861
7005,670295
7095,837361
7331,969712
7286,805786
7245,353883
7145,094947
7170,602597
7299,618916
7413,393338
7383,343372
7444,125439
7533,982283
7467,813349
7284,085384
7307,40381
7265,146159
7051,49485
7099,889561
7166,10723
7068,220835
7075,264379
7284,073266
7393,316155
7516,711602
7351,505977
7378,178001
7270,998443
7169,848029
7157,13544
7266,881999
7150,032767
6825,601481
6601,932712
6744,592122
6683,962817
6426,421911
6367,162882
6166,570265
6126,43078
6196,474086
5962,921359
6000,035752
6341,28777
6579,667594
6465,971421
6633,21513
6582,265019
6557,033182
6588,355192
6819,568403
6940,261831
7190,166284
7232,531058
7201,128403
7390,118476
7463,911699
7781,508319
7905,539654
7777,841869
7870,126947
7753,340778
7594,070357
7727,261489
7690,045778
7774,537323
7784,566529
7746,242157
7767,018504
8004,016824
7969,670475
7988,301499
8180,712649
8220,496639
8058,784454
8142,727441
8270,735562
8156,235007
8130,000045
8243,87867
8210,714381
8192,300777
8220,202035
8171,092451
8171,157636
8137,577391
8043,755347
8195,774312
8194,687677
8236,054588
8167,857298
8308,350866
8584,98936
8654,050562
8775,527913
8884,880789
9019,260413
9206,625784
9487,997704
9548,50291
9602,526359
9583,761248
9696,02776
9846,034793
9873,782017
9912,921878
10151,8547
10591,10188
10902,96624
9986,283131
10312,1959
10057,76382
9413,85619
9766,357634
9807,842922
9762,573011
10500,05411
10705,49061
10913,82528
10987,14294
10905,37232
10943,61462
10966,37254
11161,90898
11657,75498
11376,83993
11353,2875
11413,93583
11236,56087
11376,83848
11550,32857
11616,53552
11723,10856
11729,40187
12039,47821
12462,19132
12666,375
13143,67688
13825,01241
14402,49445
15146,41951
15726,30982
16073,45294
15258,88552
15061,69474
15324,5584
15401,62784
15119,7816
14491,06879
14203,5222
13630,10458
13474,31616
14590,72257
14835,26353
15514,12052
16344,48223
16231,50294
16710,26373
16290,0906
16542,973
16957,2182
17128,42738
16675,20937
16520,75497
16786,24765
16176,83091
16127,58851
16410,26081
16434,86207
16381,35175
17002,41206
17279,67853
17652,79367
17512,98581
17450,77983
17777,33673
18436,41749
19031,16742
19093,77239
19398,2708
19296,97171
18955,66354
18520,20586
18883,31936
18784,15699
18679,56363
18885,82993
18599,05231
18119,82658
17668,98226
16831,58907
16904,84735
17106,41926
16483,90574
16587,72808
16826,87465
16036,05914
15426,70386
14603,35507
13665,21993
12895,6817
13864,36469
14320,9546
14432,57563
15147,83523
15160,51676
14081,59199
13906,77468
13330,24233
13291,90463
13863,18289
14070,80544
13999,17341
13925,61108
14351,7355
15225,41732
15589,8623
15803,41606
15908,13099
15966,04429
15366,42749
15078,09548
14744,7344
14078,86322
14167,9673
13993,74231
14697,4983
14521,83811
14445,53989
14467,49269
13700,86899
13529,2017
12669,09302
12932,74727
13066,09716
12872,6461
13445,96116
13965,34851
13545,70729
13575,10464
13171,37812
13406,00092
13458,93691
13469,91619
13786,32434
14795,1422
14929,13224
15017,33521
14984,28312
14918,76574
15099,55038
14648,34781
14561,84927
14956,75441
15019,7795
15465,20162
16054,4407
16622,36277
16720,64382
16503,97153
16541,30684
16895,15305
16843,74675
16683,73344
16370,56852
16167,49514
15875,00555
15565,62439
14836,76281
14920,48988
15199,04096
14973,09149
14646,74811
14650,99129
14184,55905
13922,82778
14166,41917
14495,20255
14026,12574
13514,15763
13817,83178
13424,33756
13382,25311
13719,93949
13826,34032
13710,5895
14106,07487
14246,59891
14343,99331
14203,33848
14140,30989
13658,14745
13403,27511
13516,32423
13614,52694
13711,00563
14095,08771
13866,54553
13080,36111
12335,31715
12045,91377
11191,69984
11151,68024
10820,98449
10043,69694
10703,41088
11350,25947
11191,21369
11856,34945
11581,66442
11341,51267
11674,90859
11701,26591
11337,56193
11848,74228
12564,58962
12636,69113
12837,89472
12473,48633
11946,86163
11778,68183
11378,7324
11540,33321
11682,6494
10795,83446
10508,96965
10747,55967
10440,901
10634,07546
11075,07224
10709,0924
10953,77601
11192,40808
11175,09039
11487,37445
11384,98594
11106,54396
11222,13056
11423,10482
10811,63113
10841,94161
10966,68899
11099,77179
11186,08691
11188,63821
11481,26732
11540,56918
11817,01211
11642,42904
11693,06452
11495,40967
11267,3597
11201,77565
11170,27351
11009,35545
10921,11149
10530,7968
10049,01658
9803,891466
10086,96586
10047,08092
10005,69932
10087,57593
9771,981643
9178,599442
8947,716732
8678,690712
8295,868664
8593,465408
8662,231431
8492,877503
8734,909996
9191,197007
9223,653975
9108,636457
9006,950835
8551,356993
8217,611784
8131,598866
7895,942607
7426,358403
6990,109269
6484,354101
6309,068298
6977,570732
7542,316722
7506,490315
7830,788969
8256,968285
8058,665088
7966,875775
8270,022867
8369,758173
8256,776664
7960,525618
8104,692009
8361,988264
8613,980874
8884,120162
8792,734398
8555,524762
8392,873889
8194,674515
7988,624392
8309,008435
8259,858186
8378,891158
8649,594597
8670,051647
8796,64434
8734,786917
8539,057089
8564,121468
8599,997692
8696,14003
8837,267653
9239,444508
9329,260523
9573,849816
9752,782352
9808,791324
10075,45154
10149,29699
9891,068474
10000,82505
10061,43319
10395,29114
10731,33874
10748,42386
10834,51059
11026,92568
10501,24353
10702,82591
10719,01976
10540,39494
10793,36079
11019,49074
11113,87344
11421,24569
11422,70378
11542,14071
11604,61425
10998,57963
11037,69439
10689,40888
10440,88807
10653,85289
10513,33608
9976,307273
9945,445358
9778,142185
9969,545594
10232,20022
10069,6428
10380,83586
10027,09946
9733,057975
9582,683627
9679,220928
9707,239535
9451,676316
9541,586287
9660,499243
9547,851208
10127,23007
10304,17247
10287,87205
10580,41635
10654,85116
10685,64581
10787,63608
10687,55771
10484,25757
10523,25195
10372,34946
10575,10054
10725,9478
10928,934
11046,3363
11000,74913
10891,79827
10984,50657
11243,20214
11319,10951
11420,13973
11394,15503
11278,18016
11162,88811
11145,8567
11377,14398
11489,20101
11488,94471
11512,25983
11593,22365
11274,38555
11179,13542
10914,88721
10717,34995
10781,03228
10536,08314
10426,23181
9857,308467
9787,124801
9951,706583
9743,310859
9339,738018
8999,266216
8709,931939
8941,505576
8982,201581
9294,378307
9366,668483
9354,854907
8932,231775
8646,101879
8745,841866
9248,104119
9593,131762
9553,361694
9671,438878
9452,373242
9068,08464
9201,961095
9196,472906
9101,53725
9122,559324
9226,421838
8991,888311
8619,492913
8237,744295
7972,732097
8040,93278
8180,74399
8246,36814
8125,728075
8193,297191
8438,072256
8503,061863
8196,415213
8238,473667
7979,727344
7904,270886
7692,268869
7700,270745
7517,902586
7806,04631
8252,217155
8278,195824
8461,214661
8430,169613
8516,171725
8456,499208
8607,017776
8912,572944
8995,197594
9032,089156
9006,533709
8899,077648
9013,692141
8877,45841
8633,600891
8646,194416
8496,82455
8454,578576
8519,861558
8649,60102
8893,687421
8850,762904
8886,585344
8797,569577
8539,722684
8501,902822
8523,166245
8576,194752
8432,497516
8335,632922
8071,421204
7992,288513
7966,474698
7944,314518
8026,989648
7923,82677
7828,007853
7966,905747
7946,465568
7923,745931
7822,91061
7529,077173
7467,361635
7253,090832
6839,684192
7078,825288
6818,543624
6813,038
7003,713963
6947,693613
7092,03285
6977,688301
6967,07786
6731,14896
6641,659884
6848,412651
6928,169096
7012,561562
6987,232243
6982,661527
7153,962775
7348,256451
7366,40606
7432,720258
7336,787489
7224,749879
6936,340406
6812,864073
6716,15909
6815,282579
6740,831286
6759,124239
6789,068487
6593,895946
6604,105905
6610,11388
6803,939443
6865,4684
6926,612063
6972,384884
6952,902405
6965,54124
7039,576108
6995,219091
7105,991428
7020,436471
6735,870666
6705,690134
6754,215209
6732,286919
6793,236311
6837,953457
6840,171105
6850,570679
6915,437059
6913,837619
6936,676307
6972,268257
7672,444551
7764,022217
7847,364081
8022,585924
8126,397978
7976,347003
7994,124906
8054,782025
7967,108601
8028,703805
8088,169954
8143,743748
8318,787083
8309,484711
8224,598575
8093,437153
7984,254807
8017,566931
8020,860556
8098,853042
8101,857614
7922,681437
7923,013063
8075,865339
8074,167592
8154,276155
8170,256544
8193,668987
8229,381767
8258,334567
8321,458449
8361,140506
8501,829428
8596,118947
8839,629615
8796,732021
8772,649941
8791,27437
8845,372493
8909,779636
8913,722558
8885,062716
8846,960342
8905,266265
8917,944192
8910,555786
9178,042465
9265,69414
9336,541792
9475,446294
9549,505484
9311,684394
8997,660858
9026,837489
8833,281623
8807,22631
8840,292097
9050,645103
9232,231333
9279,328884
9265,044543
9090,833739
9073,512185
9201,096423
9328,174942
9356,901338
9449,684141
9341,715574
9291,267529
9340,921034
9364,211828
9234,496394
9287,928934
9274,801433
8994,672842
9003,977494
8929,788721
9024,901595
9044,567299
9132,463396
9106,028712
9165,970838
9227,362362
9211,207575
9410,645961
9668,490814
9608,683267
9680,759983
9660,989506
9673,831108
9790,139376
9828,533673
9900,41137
9796,264035
9839,340386
9568,882384
9514,501885
9538,549741
9353,395248
9318,897873
9326,890911
9375,925896
9400,026484
9309,044747
9130,606092
9203,480426
9091,825964
9111,689241
9288,153247
9280,003512
9318,544418
9328,481571
9317,585565
9095,015555
8934,250013
8777,56399
8586,083919
8506,625213
8417,403915
8381,694802
8464,083173
8427,959646
8426,840403
8499,989894
8601,488693
8672,205006
8534,266767
8400,666939
8647,352983
8741,573782
8701,494864
8739,104608
8627,049928
8499,895201
8271,311656
8277,175393
8280,993257
8299,438179
8363,04991
8303,371257
8291,084095
8152,649207
8008,287427
8093,984124
8102,375694
8220,279122
8222,039718
8219,653171
8312,208787
8263,062431
8240,342271
8300,256677
8386,45645
8521,194893
8497,746735
8500,407745
8436,131768
8385,861146
8316,405957
8281,206969
8215,469164
8118,193991
7925,565458
7872,496912
7778,266049
7561,602007
7629,391514
7473,026761
7490,867776
7558,549668
7582,480624
7456,624129
7483,043718
7422,591803
7426,873404
7519,141656
7531,043176
7480,067645
7294,460921
7316,576603
7330,191062
7325,454601
7350,245237
7227,984978
7254,438949
7187,219725
7111,470612
7164,609429
7420,894576
7474,39861
7496,899973
7485,78423
7413,33972
7332,590667
7383,415614
7544,832467
7547,838395
7523,226976
7495,472542
7553,615881
7420,342529
7453,668443
7494,556827
7626,595314
7629,034078
7637,606457
7639,431672
7713,613965
7711,490602
7696,902265
7696,99156
7597,050984
7501,51048
7504,776338
7443,507459
7429,293689
7476,200743
7617,496825
7611,890454
7617,32732
7608,057075
7587,944756
7710,18549
7696,872465
7691,795824
7670,736601
7658,96861
7617,558395
7598,952382
7641,779478
7652,755299
7653,508971
7607,713188
7605,619508
7328,65864
7251,987765
7200,573507
6750,577483
6765,275541
6764,700593
6742,091422
6767,253979
6846,514876
6842,080338
6760,679085
6565,359879
6563,815204
6509,168904
6400,282399
6295,392588
6419,336016
6494,262194
6452,088683
6640,001248
6593,683739
6583,574787
6531,368953
6493,021339
6433,043121
6464,73078
6432,822837
6518,874563
6521,6663
6520,676525
6496,497247
6495,942964
6424,536003
6441,693141
6510,475372
6715,213144
6706,098198
6706,268835
6737,938431
6721,256296
6624,318099
6627,690613
6724,79369
6745,121013
6762,281028
6741,792842
6723,985129
6717,437402
6679,092721
6454,599172
6202,197619
6101,943986
6130,863077
6120,543725
6128,326465
6162,924584
6063,214692
5896,360509
5966,249391
6170,658695
6149,910613
6173,424471
6229,746977
6257,836939
6233,516378
6220,189004
6185,983483
6166,41519
6070,532521
6087,50129
6096,269053
6128,207736
6116,077593
6102,519576
6102,503547
6004,652578
5866,141683
5889,733471
5875,277911
5982,187195
6354,046268
6391,435368
6369,304472
6338,401234
6357,570552
6370,764375
6328,021531
6343,075643
6324,595233
6322,752786
6543,302865
6620,329513
6623,296109
6613,441744
6578,607658
6571,209063
6467,095161
6497,641893
6657,800891
6660,725011
6600,878161
6611,557034
6603,40494
6507,667652
6522,761294
6503,755834
6565,927929
6574,536054
6587,977964
6582,636562
6556,290658
6566,520994
6735,898443
6732,273435
6743,34408
6744,264884
6705,179443
6708,654642
6711,266251
6697,010987
6648,200976
6533,472622
6371,337179
6368,402178
6356,376947
6343,16415
6359,709932
6357,044131
6338,533853
6192,95757
6179,399886
6164,336412
6243,782952
6238,806598
6253,11824
6210,183777
6228,679775
6215,152469
6243,006027
6257,083495
6250,818399
6304,020316
6354,626219
6363,4727
6351,97103
6441,164326
6620,327901
6670,629155
6722,62622
6700,886598
6749,163755
7338,018965
7397,56159
7407,330117
7437,28949
7368,142081
7326,415895
7353,646056
7428,204447
7452,096716
7437,435272
7439,380812
7463,841392
7340,372781
7281,789867
7318,76425
7369,770797
7419,089243
7416,75855
7425,867128
7482,535384
7465,491516
7574,244777
7697,66359
7709,830502
7735,720394
7779,454312
8027,840348
8205,000199
8272,669069
8383,823317
8275,372821
8167,156113
8184,910563
8206,576019
8258,062539
8213,152017
8105,917708
7907,768026
7935,808923
8012,422167
8228,883792
8184,561819
8189,044394
8162,613547
8182,960769
8236,088796
8168,198731
8201,894041
8203,650429
8179,720901
8148,933269
8115,80934
8090,47053
8115,427318
8053,618428
7773,076242
7717,470168
7580,067556
7568,868798
7584,062677
7545,659439
7652,888644
7628,188911
7539,81465
7539,051982
7355,699374
7353,862925
7441,786851
7423,994519
7450,484627
7432,326192
7115,79947
6993,469752
6966,135515
6999,368192
6992,044632
7023,858576
7091,92783
7007,628907
6942,604788
6907,782148
6944,839651
7027,919473
